triplet,name,huc,water_year,april1_swe,peak_swe,peak_date,n_days,has_midwinter
345:CO:SNTL,Bison Lake,140100011401,1996,31.2,35.2,1996-04-27,366,True
345:CO:SNTL,Bison Lake,140100011401,1997,32.1,37.5,1997-05-02,365,True
345:CO:SNTL,Bison Lake,140100011401,1998,25.4,29.7,1998-04-26,365,True
345:CO:SNTL,Bison Lake,140100011401,1999,19.8,28.9,1999-05-14,365,True
345:CO:SNTL,Bison Lake,140100011401,2000,22.6,23.5,2000-04-24,366,True
345:CO:SNTL,Bison Lake,140100011401,2001,21.0,25.9,2001-04-22,365,True
345:CO:SNTL,Bison Lake,140100011401,2002,16.2,16.6,2002-03-28,365,True
345:CO:SNTL,Bison Lake,140100011401,2003,22.1,27.7,2003-05-09,365,True
345:CO:SNTL,Bison Lake,140100011401,2004,22.5,26.0,2004-04-24,366,True
345:CO:SNTL,Bison Lake,140100011401,2005,30.6,32.3,2005-05-13,365,True
345:CO:SNTL,Bison Lake,140100011401,2006,30.4,32.9,2006-04-19,365,True
345:CO:SNTL,Bison Lake,140100011401,2007,20.8,23.0,2007-04-27,365,True
345:CO:SNTL,Bison Lake,140100011401,2008,31.6,34.4,2008-05-14,366,True
345:CO:SNTL,Bison Lake,140100011401,2009,29.4,31.4,2009-04-27,365,True
345:CO:SNTL,Bison Lake,140100011401,2010,23.1,26.1,2010-04-08,365,True
345:CO:SNTL,Bison Lake,140100011401,2011,35.4,46.0,2011-05-25,365,True
345:CO:SNTL,Bison Lake,140100011401,2012,18.7,19.4,2012-03-19,366,True
345:CO:SNTL,Bison Lake,140100011401,2013,18.0,22.7,2013-04-23,365,True
345:CO:SNTL,Bison Lake,140100011401,2014,24.4,25.7,2014-04-17,365,True
345:CO:SNTL,Bison Lake,140100011401,2015,16.5,20.5,2015-05-25,365,True
345:CO:SNTL,Bison Lake,140100011401,2016,20.9,25.8,2016-05-10,366,True
345:CO:SNTL,Bison Lake,140100011401,2017,29.2,29.9,2017-04-28,365,True
345:CO:SNTL,Bison Lake,140100011401,2018,19.0,21.6,2018-04-20,365,True
345:CO:SNTL,Bison Lake,140100011401,2019,32.1,34.9,2019-05-25,365,True
345:CO:SNTL,Bison Lake,140100011401,2020,21.5,23.1,2020-04-23,366,True
345:CO:SNTL,Bison Lake,140100011401,2021,20.9,21.0,2021-03-29,365,True
345:CO:SNTL,Bison Lake,140100011401,2022,21.7,23.6,2022-04-14,365,True
345:CO:SNTL,Bison Lake,140100011401,2023,40.9,43.9,2023-04-11,365,True
345:CO:SNTL,Bison Lake,140100011401,2024,22.6,25.7,2024-05-07,366,True
345:CO:SNTL,Bison Lake,140100011401,2025,19.0,19.8,2025-04-09,365,True
345:CO:SNTL,Bison Lake,140100011401,2026,10.2,12.7,2026-03-19,291,True
380:CO:SNTL,Butte,140200010206,1980,,0.0,1980-09-30,1,False
380:CO:SNTL,Butte,140200010206,1981,7.9,9.0,1981-04-08,365,True
380:CO:SNTL,Butte,140200010206,1982,19.1,20.1,1982-04-11,365,True
380:CO:SNTL,Butte,140200010206,1983,14.5,17.1,1983-05-01,365,True
380:CO:SNTL,Butte,140200010206,1984,22.0,25.1,1984-05-07,366,True
380:CO:SNTL,Butte,140200010206,1985,19.1,19.5,1985-04-04,365,True
380:CO:SNTL,Butte,140200010206,1986,23.6,24.1,1986-04-02,365,True
380:CO:SNTL,Butte,140200010206,1987,15.4,16.3,1987-04-12,365,True
380:CO:SNTL,Butte,140200010206,1988,11.2,11.5,1988-04-04,366,True
380:CO:SNTL,Butte,140200010206,1989,13.4,14.7,1989-04-03,365,True
380:CO:SNTL,Butte,140200010206,1990,7.3,7.7,1990-05-01,365,True
380:CO:SNTL,Butte,140200010206,1991,12.7,12.9,1991-04-02,365,True
380:CO:SNTL,Butte,140200010206,1992,11.7,11.7,1992-03-31,366,True
380:CO:SNTL,Butte,140200010206,1993,24.2,26.5,1993-04-19,365,True
380:CO:SNTL,Butte,140200010206,1994,11.9,13.6,1994-04-10,365,True
380:CO:SNTL,Butte,140200010206,1995,20.6,24.1,1995-05-13,365,True
380:CO:SNTL,Butte,140200010206,1996,20.6,21.0,1996-03-31,366,True
380:CO:SNTL,Butte,140200010206,1997,19.3,21.3,1997-04-11,365,True
380:CO:SNTL,Butte,140200010206,1998,12.2,14.8,1998-04-18,365,True
380:CO:SNTL,Butte,140200010206,1999,10.6,14.6,1999-05-06,365,True
380:CO:SNTL,Butte,140200010206,2000,13.1,13.3,2000-04-05,366,True
380:CO:SNTL,Butte,140200010206,2001,10.9,12.0,2001-04-14,365,True
380:CO:SNTL,Butte,140200010206,2002,9.6,10.1,2002-03-25,365,True
380:CO:SNTL,Butte,140200010206,2003,13.8,13.8,2003-04-01,365,True
380:CO:SNTL,Butte,140200010206,2004,11.0,12.0,2004-04-11,366,True
380:CO:SNTL,Butte,140200010206,2005,18.0,18.3,2005-04-11,365,True
380:CO:SNTL,Butte,140200010206,2006,15.4,16.4,2006-04-06,365,True
380:CO:SNTL,Butte,140200010206,2007,10.9,11.1,2007-03-31,365,True
380:CO:SNTL,Butte,140200010206,2008,22.0,23.7,2008-04-10,366,True
380:CO:SNTL,Butte,140200010206,2009,17.2,18.5,2009-04-05,365,True
380:CO:SNTL,Butte,140200010206,2010,12.2,13.3,2010-04-09,365,True
380:CO:SNTL,Butte,140200010206,2011,17.0,18.4,2011-04-27,365,True
380:CO:SNTL,Butte,140200010206,2012,6.0,8.2,2012-03-18,366,True
380:CO:SNTL,Butte,140200010206,2013,8.9,11.8,2013-04-20,365,True
380:CO:SNTL,Butte,140200010206,2014,16.3,16.4,2014-04-04,365,True
380:CO:SNTL,Butte,140200010206,2015,11.1,11.5,2015-03-25,365,True
380:CO:SNTL,Butte,140200010206,2016,13.1,13.3,2016-04-05,366,True
380:CO:SNTL,Butte,140200010206,2017,21.1,21.3,2017-04-04,365,True
380:CO:SNTL,Butte,140200010206,2018,8.7,10.1,2018-04-08,365,True
380:CO:SNTL,Butte,140200010206,2019,19.1,19.4,2019-04-03,365,True
380:CO:SNTL,Butte,140200010206,2020,13.6,13.6,2020-03-30,366,True
380:CO:SNTL,Butte,140200010206,2021,11.1,11.1,2021-03-28,365,True
380:CO:SNTL,Butte,140200010206,2022,12.8,13.2,2022-03-15,365,True
380:CO:SNTL,Butte,140200010206,2023,21.0,21.0,2023-04-01,365,True
380:CO:SNTL,Butte,140200010206,2024,15.9,16.0,2024-03-30,366,True
380:CO:SNTL,Butte,140200010206,2025,13.6,14.7,2025-04-06,365,True
380:CO:SNTL,Butte,140200010206,2026,4.9,8.4,2026-03-07,291,True
409:CO:SNTL,Columbine Pass,140200050202,1986,,0.0,1986-09-30,1,False
409:CO:SNTL,Columbine Pass,140200050202,1987,19.6,20.8,1987-04-07,365,True
409:CO:SNTL,Columbine Pass,140200050202,1988,11.2,15.1,1988-03-20,366,True
409:CO:SNTL,Columbine Pass,140200050202,1989,12.3,18.3,1989-03-03,365,True
409:CO:SNTL,Columbine Pass,140200050202,1990,7.8,8.9,1990-03-14,365,True
409:CO:SNTL,Columbine Pass,140200050202,1991,22.9,23.0,1991-03-27,365,True
409:CO:SNTL,Columbine Pass,140200050202,1992,19.3,19.4,1992-03-31,366,True
409:CO:SNTL,Columbine Pass,140200050202,1993,33.5,36.7,1993-04-16,365,True
409:CO:SNTL,Columbine Pass,140200050202,1994,12.2,14.4,1994-02-25,365,True
409:CO:SNTL,Columbine Pass,140200050202,1995,21.9,22.1,1995-03-29,365,True
409:CO:SNTL,Columbine Pass,140200050202,1996,11.2,13.3,1996-03-25,366,True
409:CO:SNTL,Columbine Pass,140200050202,1997,19.3,23.4,1997-03-06,365,True
409:CO:SNTL,Columbine Pass,140200050202,1998,16.7,21.5,1998-04-17,365,True
409:CO:SNTL,Columbine Pass,140200050202,1999,4.3,9.3,1999-02-26,365,True
409:CO:SNTL,Columbine Pass,140200050202,2000,18.8,18.8,2000-04-01,366,True
409:CO:SNTL,Columbine Pass,140200050202,2001,13.7,16.8,2001-04-12,365,True
409:CO:SNTL,Columbine Pass,140200050202,2002,7.6,10.9,2002-03-08,365,True
409:CO:SNTL,Columbine Pass,140200050202,2003,16.8,18.3,2003-03-20,365,True
409:CO:SNTL,Columbine Pass,140200050202,2004,8.4,18.5,2004-03-04,366,True
409:CO:SNTL,Columbine Pass,140200050202,2005,29.2,29.5,2005-03-30,365,True
409:CO:SNTL,Columbine Pass,140200050202,2006,17.1,17.7,2006-04-06,365,True
409:CO:SNTL,Columbine Pass,140200050202,2007,12.5,16.3,2007-03-08,365,True
409:CO:SNTL,Columbine Pass,140200050202,2008,19.9,22.3,2008-02-24,366,True
409:CO:SNTL,Columbine Pass,140200050202,2009,15.8,17.4,2009-04-06,365,True
409:CO:SNTL,Columbine Pass,140200050202,2010,24.5,25.0,2010-04-07,365,True
409:CO:SNTL,Columbine Pass,140200050202,2011,19.2,21.5,2011-03-27,365,True
409:CO:SNTL,Columbine Pass,140200050202,2012,6.6,16.4,2012-03-07,366,True
409:CO:SNTL,Columbine Pass,140200050202,2013,12.6,17.6,2013-03-11,365,True
409:CO:SNTL,Columbine Pass,140200050202,2014,11.4,13.5,2014-03-14,365,True
409:CO:SNTL,Columbine Pass,140200050202,2015,2.3,10.8,2015-03-03,365,True
409:CO:SNTL,Columbine Pass,140200050202,2016,17.4,17.5,2016-03-08,366,True
409:CO:SNTL,Columbine Pass,140200050202,2017,16.3,24.4,2017-03-08,365,True
409:CO:SNTL,Columbine Pass,140200050202,2018,5.6,7.3,2018-03-23,365,True
409:CO:SNTL,Columbine Pass,140200050202,2019,28.5,28.5,2019-03-31,365,True
409:CO:SNTL,Columbine Pass,140200050202,2020,15.0,15.5,2020-03-30,366,True
409:CO:SNTL,Columbine Pass,140200050202,2021,13.5,15.4,2021-03-26,365,True
409:CO:SNTL,Columbine Pass,140200050202,2022,19.8,21.8,2022-03-18,365,True
409:CO:SNTL,Columbine Pass,140200050202,2023,45.0,46.0,2023-04-03,365,True
409:CO:SNTL,Columbine Pass,140200050202,2024,20.2,20.4,2024-03-31,366,True
409:CO:SNTL,Columbine Pass,140200050202,2025,9.6,14.7,2025-03-20,365,True
409:CO:SNTL,Columbine Pass,140200050202,2026,2.2,10.5,2026-02-23,291,True
415:CO:SNTL,Copper Mountain,140100020302,1980,16.5,19.6,1980-04-26,366,True
415:CO:SNTL,Copper Mountain,140100020302,1981,8.0,9.3,1981-04-08,365,True
415:CO:SNTL,Copper Mountain,140100020302,1982,16.6,17.8,1982-04-27,365,True
415:CO:SNTL,Copper Mountain,140100020302,1983,14.7,19.5,1983-05-19,365,True
415:CO:SNTL,Copper Mountain,140100020302,1984,16.6,20.6,1984-05-12,366,True
415:CO:SNTL,Copper Mountain,140100020302,1985,14.8,15.8,1985-04-09,365,True
415:CO:SNTL,Copper Mountain,140100020302,1986,13.3,15.6,1986-04-27,365,True
415:CO:SNTL,Copper Mountain,140100020302,1987,11.0,11.4,1987-04-03,365,True
415:CO:SNTL,Copper Mountain,140100020302,1988,13.6,13.7,1988-04-02,366,True
415:CO:SNTL,Copper Mountain,140100020302,1989,11.8,14.2,1989-04-12,365,True
415:CO:SNTL,Copper Mountain,140100020302,1990,11.6,13.2,1990-05-01,365,True
415:CO:SNTL,Copper Mountain,140100020302,1991,10.2,12.6,1991-04-30,365,True
415:CO:SNTL,Copper Mountain,140100020302,1992,12.9,13.7,1992-04-20,366,True
415:CO:SNTL,Copper Mountain,140100020302,1993,16.4,19.7,1993-05-08,365,True
415:CO:SNTL,Copper Mountain,140100020302,1994,13.9,16.4,1994-04-16,365,True
415:CO:SNTL,Copper Mountain,140100020302,1995,14.7,21.5,1995-05-10,365,True
415:CO:SNTL,Copper Mountain,140100020302,1996,20.7,23.4,1996-05-01,366,True
415:CO:SNTL,Copper Mountain,140100020302,1997,17.3,23.2,1997-05-02,365,True
415:CO:SNTL,Copper Mountain,140100020302,1998,13.8,15.6,1998-04-26,365,True
415:CO:SNTL,Copper Mountain,140100020302,1999,13.0,19.4,1999-05-06,365,True
415:CO:SNTL,Copper Mountain,140100020302,2000,15.6,17.5,2000-04-23,366,True
415:CO:SNTL,Copper Mountain,140100020302,2001,12.7,14.4,2001-04-23,365,True
415:CO:SNTL,Copper Mountain,140100020302,2002,12.0,12.7,2002-04-10,365,True
415:CO:SNTL,Copper Mountain,140100020302,2003,16.5,20.6,2003-04-24,365,True
415:CO:SNTL,Copper Mountain,140100020302,2004,10.0,10.3,2004-04-12,366,True
415:CO:SNTL,Copper Mountain,140100020302,2005,12.3,13.7,2005-05-01,365,True
415:CO:SNTL,Copper Mountain,140100020302,2006,17.8,19.2,2006-04-16,365,True
415:CO:SNTL,Copper Mountain,140100020302,2007,12.8,17.3,2007-04-24,365,True
415:CO:SNTL,Copper Mountain,140100020302,2008,18.3,20.4,2008-04-14,366,True
415:CO:SNTL,Copper Mountain,140100020302,2009,15.8,18.5,2009-04-21,365,True
415:CO:SNTL,Copper Mountain,140100020302,2010,11.5,12.6,2010-04-06,365,True
415:CO:SNTL,Copper Mountain,140100020302,2011,19.2,25.8,2011-05-05,365,True
415:CO:SNTL,Copper Mountain,140100020302,2012,8.2,10.3,2012-03-21,366,True
415:CO:SNTL,Copper Mountain,140100020302,2013,10.0,15.3,2013-04-25,365,True
415:CO:SNTL,Copper Mountain,140100020302,2014,20.3,22.5,2014-04-16,365,True
415:CO:SNTL,Copper Mountain,140100020302,2015,14.0,15.5,2015-04-29,365,True
415:CO:SNTL,Copper Mountain,140100020302,2016,14.9,17.5,2016-05-02,366,True
415:CO:SNTL,Copper Mountain,140100020302,2017,16.0,17.3,2017-04-10,365,True
415:CO:SNTL,Copper Mountain,140100020302,2018,11.0,14.6,2018-04-21,365,True
415:CO:SNTL,Copper Mountain,140100020302,2019,19.0,21.5,2019-05-02,365,True
415:CO:SNTL,Copper Mountain,140100020302,2020,17.6,19.6,2020-04-24,366,True
415:CO:SNTL,Copper Mountain,140100020302,2021,12.4,12.4,2021-04-01,365,True
415:CO:SNTL,Copper Mountain,140100020302,2022,12.6,13.9,2022-04-15,365,True
415:CO:SNTL,Copper Mountain,140100020302,2023,15.0,15.7,2023-04-28,365,True
415:CO:SNTL,Copper Mountain,140100020302,2024,14.2,15.9,2024-04-28,366,True
415:CO:SNTL,Copper Mountain,140100020302,2025,16.2,16.2,2025-04-01,365,True
415:CO:SNTL,Copper Mountain,140100020302,2026,4.6,8.2,2026-03-17,291,True
465:CO:SNTL,El Diente Peak,140300020202,1986,,1.8,1986-09-25,57,False
465:CO:SNTL,El Diente Peak,140300020202,1987,17.6,19.1,1987-04-12,365,True
465:CO:SNTL,El Diente Peak,140300020202,1988,8.7,11.6,1988-03-16,366,True
465:CO:SNTL,El Diente Peak,140300020202,1989,13.8,17.1,1989-03-05,365,True
465:CO:SNTL,El Diente Peak,140300020202,1990,9.8,10.9,1990-04-09,365,True
465:CO:SNTL,El Diente Peak,140300020202,1991,15.0,15.0,1991-04-01,365,True
465:CO:SNTL,El Diente Peak,140300020202,1992,13.0,13.0,1992-03-31,366,True
465:CO:SNTL,El Diente Peak,140300020202,1993,25.2,26.8,1993-04-07,365,True
465:CO:SNTL,El Diente Peak,140300020202,1994,10.3,11.9,1994-04-10,365,True
465:CO:SNTL,El Diente Peak,140300020202,1995,21.2,23.7,1995-05-08,365,True
465:CO:SNTL,El Diente Peak,140300020202,1996,14.3,15.0,1996-04-21,366,True
465:CO:SNTL,El Diente Peak,140300020202,1997,18.7,21.1,1997-03-03,365,True
465:CO:SNTL,El Diente Peak,140300020202,1998,12.9,14.9,1998-04-18,365,True
465:CO:SNTL,El Diente Peak,140300020202,1999,5.2,9.3,1999-02-13,365,True
465:CO:SNTL,El Diente Peak,140300020202,2000,17.2,17.5,2000-04-02,366,True
465:CO:SNTL,El Diente Peak,140300020202,2001,12.9,15.0,2001-04-13,365,True
465:CO:SNTL,El Diente Peak,140300020202,2002,5.7,9.9,2002-03-26,365,True
465:CO:SNTL,El Diente Peak,140300020202,2003,11.5,12.4,2003-04-08,365,True
465:CO:SNTL,El Diente Peak,140300020202,2004,8.0,13.8,2004-03-04,366,True
465:CO:SNTL,El Diente Peak,140300020202,2005,19.6,20.1,2005-04-11,365,True
465:CO:SNTL,El Diente Peak,140300020202,2006,14.9,16.7,2006-04-06,365,True
465:CO:SNTL,El Diente Peak,140300020202,2007,8.2,10.8,2007-03-10,365,True
465:CO:SNTL,El Diente Peak,140300020202,2008,23.6,25.0,2008-04-14,366,True
465:CO:SNTL,El Diente Peak,140300020202,2009,16.5,17.9,2009-04-03,365,True
465:CO:SNTL,El Diente Peak,140300020202,2010,18.2,18.7,2010-04-04,365,True
465:CO:SNTL,El Diente Peak,140300020202,2011,11.8,12.1,2011-03-30,365,True
465:CO:SNTL,El Diente Peak,140300020202,2012,4.8,10.2,2012-03-02,366,True
465:CO:SNTL,El Diente Peak,140300020202,2013,11.0,12.2,2013-03-09,365,True
465:CO:SNTL,El Diente Peak,140300020202,2014,12.1,12.9,2014-04-06,365,True
465:CO:SNTL,El Diente Peak,140300020202,2015,6.5,8.9,2015-03-13,365,True
465:CO:SNTL,El Diente Peak,140300020202,2016,10.6,12.6,2016-02-01,366,True
465:CO:SNTL,El Diente Peak,140300020202,2017,19.2,20.0,2017-03-05,365,True
465:CO:SNTL,El Diente Peak,140300020202,2018,8.8,9.5,2018-03-23,365,True
465:CO:SNTL,El Diente Peak,140300020202,2019,24.3,24.6,2019-04-04,365,True
465:CO:SNTL,El Diente Peak,140300020202,2020,14.2,14.4,2020-03-29,366,True
465:CO:SNTL,El Diente Peak,140300020202,2021,12.9,12.9,2021-03-26,365,True
465:CO:SNTL,El Diente Peak,140300020202,2022,12.6,13.4,2022-03-13,365,True
465:CO:SNTL,El Diente Peak,140300020202,2023,25.8,25.8,2023-03-31,365,True
465:CO:SNTL,El Diente Peak,140300020202,2024,14.8,15.0,2024-03-31,366,True
465:CO:SNTL,El Diente Peak,140300020202,2025,11.0,11.4,2025-04-04,365,True
465:CO:SNTL,El Diente Peak,140300020202,2026,2.0,8.5,2026-02-22,291,True
485:CO:SNTL,Fremont Pass,140100020301,1980,,0.0,1980-07-27,66,False
485:CO:SNTL,Fremont Pass,140100020301,1981,10.3,14.4,1981-05-30,365,True
485:CO:SNTL,Fremont Pass,140100020301,1982,18.6,22.6,1982-05-13,365,True
485:CO:SNTL,Fremont Pass,140100020301,1983,16.6,24.8,1983-05-31,365,True
485:CO:SNTL,Fremont Pass,140100020301,1984,20.5,29.1,1984-05-10,366,True
485:CO:SNTL,Fremont Pass,140100020301,1985,14.5,18.3,1985-04-27,365,True
485:CO:SNTL,Fremont Pass,140100020301,1986,17.2,20.5,1986-04-27,365,True
485:CO:SNTL,Fremont Pass,140100020301,1987,14.6,18.5,1987-05-21,365,True
485:CO:SNTL,Fremont Pass,140100020301,1988,16.6,18.6,1988-05-02,366,True
485:CO:SNTL,Fremont Pass,140100020301,1989,14.6,19.3,1989-05-04,365,True
485:CO:SNTL,Fremont Pass,140100020301,1990,13.5,19.5,1990-05-18,365,True
485:CO:SNTL,Fremont Pass,140100020301,1991,14.5,21.2,1991-06-07,365,True
485:CO:SNTL,Fremont Pass,140100020301,1992,14.6,17.3,1992-04-26,366,True
485:CO:SNTL,Fremont Pass,140100020301,1993,19.5,24.2,1993-05-27,365,True
485:CO:SNTL,Fremont Pass,140100020301,1994,14.6,16.7,1994-04-14,365,True
485:CO:SNTL,Fremont Pass,140100020301,1995,16.5,27.9,1995-06-02,365,True
485:CO:SNTL,Fremont Pass,140100020301,1996,22.4,27.1,1996-05-01,366,True
485:CO:SNTL,Fremont Pass,140100020301,1997,18.6,25.7,1997-05-29,365,True
485:CO:SNTL,Fremont Pass,140100020301,1998,13.9,16.8,1998-05-09,365,True
485:CO:SNTL,Fremont Pass,140100020301,1999,14.9,21.6,1999-05-12,365,True
485:CO:SNTL,Fremont Pass,140100020301,2000,15.1,18.8,2000-05-02,366,True
485:CO:SNTL,Fremont Pass,140100020301,2001,15.3,19.5,2001-05-05,365,True
485:CO:SNTL,Fremont Pass,140100020301,2002,11.3,12.2,2002-03-14,365,True
485:CO:SNTL,Fremont Pass,140100020301,2003,16.7,22.6,2003-05-11,365,True
485:CO:SNTL,Fremont Pass,140100020301,2004,12.4,16.3,2004-05-01,366,True
485:CO:SNTL,Fremont Pass,140100020301,2005,13.7,18.1,2005-05-08,365,True
485:CO:SNTL,Fremont Pass,140100020301,2006,21.1,23.7,2006-05-10,365,True
485:CO:SNTL,Fremont Pass,140100020301,2007,15.6,19.4,2007-04-25,365,True
485:CO:SNTL,Fremont Pass,140100020301,2008,20.2,26.1,2008-05-18,366,True
485:CO:SNTL,Fremont Pass,140100020301,2009,19.7,23.0,2009-05-05,365,True
485:CO:SNTL,Fremont Pass,140100020301,2010,13.4,18.3,2010-05-15,365,True
485:CO:SNTL,Fremont Pass,140100020301,2011,20.9,27.5,2011-05-21,365,True
485:CO:SNTL,Fremont Pass,140100020301,2012,10.7,12.4,2012-04-27,366,True
485:CO:SNTL,Fremont Pass,140100020301,2013,12.7,19.1,2013-05-09,365,True
485:CO:SNTL,Fremont Pass,140100020301,2014,19.6,25.6,2014-05-16,365,True
485:CO:SNTL,Fremont Pass,140100020301,2015,16.3,22.5,2015-05-19,365,True
485:CO:SNTL,Fremont Pass,140100020301,2016,15.8,19.9,2016-05-11,366,True
485:CO:SNTL,Fremont Pass,140100020301,2017,17.3,21.1,2017-05-22,365,True
485:CO:SNTL,Fremont Pass,140100020301,2018,15.1,20.4,2018-04-24,365,True
485:CO:SNTL,Fremont Pass,140100020301,2019,22.0,28.1,2019-05-29,365,True
485:CO:SNTL,Fremont Pass,140100020301,2020,17.1,20.2,2020-04-24,366,True
485:CO:SNTL,Fremont Pass,140100020301,2021,13.3,15.5,2021-05-12,365,True
485:CO:SNTL,Fremont Pass,140100020301,2022,14.0,17.6,2022-05-05,365,True
485:CO:SNTL,Fremont Pass,140100020301,2023,14.7,17.1,2023-05-12,365,True
485:CO:SNTL,Fremont Pass,140100020301,2024,16.0,22.2,2024-05-14,366,True
485:CO:SNTL,Fremont Pass,140100020301,2025,17.4,18.4,2025-04-24,365,True
485:CO:SNTL,Fremont Pass,140100020301,2026,7.3,9.8,2026-05-06,291,True
505:CO:SNTL,Grizzly Peak,140100020201,1980,,0.0,1980-08-10,52,False
505:CO:SNTL,Grizzly Peak,140100020201,1981,8.7,9.8,1981-04-08,365,True
505:CO:SNTL,Grizzly Peak,140100020201,1982,15.9,22.0,1982-04-11,365,True
505:CO:SNTL,Grizzly Peak,140100020201,1983,19.0,26.5,1983-05-21,365,True
505:CO:SNTL,Grizzly Peak,140100020201,1984,22.0,28.9,1984-05-09,366,True
505:CO:SNTL,Grizzly Peak,140100020201,1985,15.4,17.8,1985-04-08,365,True
505:CO:SNTL,Grizzly Peak,140100020201,1986,20.3,23.1,1986-04-27,365,True
505:CO:SNTL,Grizzly Peak,140100020201,1987,12.2,13.3,1987-04-21,365,True
505:CO:SNTL,Grizzly Peak,140100020201,1988,16.3,16.8,1988-04-26,366,True
505:CO:SNTL,Grizzly Peak,140100020201,1989,12.5,14.4,1989-04-15,365,True
505:CO:SNTL,Grizzly Peak,140100020201,1990,14.5,16.7,1990-04-15,365,True
505:CO:SNTL,Grizzly Peak,140100020201,1991,11.9,13.0,1991-05-07,365,True
505:CO:SNTL,Grizzly Peak,140100020201,1992,11.9,13.0,1992-04-07,366,True
505:CO:SNTL,Grizzly Peak,140100020201,1993,20.4,24.3,1993-04-25,365,True
505:CO:SNTL,Grizzly Peak,140100020201,1994,16.2,18.4,1994-04-14,365,True
505:CO:SNTL,Grizzly Peak,140100020201,1995,16.5,24.0,1995-05-31,365,True
505:CO:SNTL,Grizzly Peak,140100020201,1996,27.9,29.5,1996-05-02,366,True
505:CO:SNTL,Grizzly Peak,140100020201,1997,20.7,23.9,1997-05-02,365,True
505:CO:SNTL,Grizzly Peak,140100020201,1998,16.7,18.8,1998-04-21,365,True
505:CO:SNTL,Grizzly Peak,140100020201,1999,15.7,19.5,1999-05-06,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2000,16.5,17.0,2000-04-04,366,True
505:CO:SNTL,Grizzly Peak,140100020201,2001,15.5,16.5,2001-04-15,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2002,9.5,9.8,2002-03-28,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2003,20.1,23.4,2003-04-24,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2004,10.9,12.7,2004-04-13,366,True
505:CO:SNTL,Grizzly Peak,140100020201,2005,12.2,12.8,2005-04-12,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2006,21.3,21.6,2006-04-03,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2007,17.7,20.6,2007-04-13,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2008,20.7,23.0,2008-04-12,366,True
505:CO:SNTL,Grizzly Peak,140100020201,2009,18.8,21.6,2009-04-18,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2010,11.8,12.8,2010-04-08,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2011,25.9,31.8,2011-05-02,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2012,9.9,11.9,2012-03-19,366,True
505:CO:SNTL,Grizzly Peak,140100020201,2013,13.1,18.4,2013-04-23,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2014,24.3,25.8,2014-04-07,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2015,15.7,16.6,2015-05-23,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2016,18.2,19.8,2016-04-17,366,True
505:CO:SNTL,Grizzly Peak,140100020201,2017,21.6,22.1,2017-04-04,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2018,15.1,18.7,2018-04-20,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2019,22.3,23.4,2019-05-01,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2020,18.0,20.6,2020-04-24,366,True
505:CO:SNTL,Grizzly Peak,140100020201,2021,13.5,14.0,2021-04-24,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2022,15.1,17.4,2022-04-17,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2023,17.0,19.1,2023-04-27,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2024,16.6,18.7,2024-05-12,366,True
505:CO:SNTL,Grizzly Peak,140100020201,2025,20.1,21.3,2025-04-09,365,True
505:CO:SNTL,Grizzly Peak,140100020201,2026,7.2,10.2,2026-03-17,291,True
538:CO:SNTL,Idarado,140200060201,1980,,0.0,1980-07-18,75,False
538:CO:SNTL,Idarado,140200060201,1981,11.2,11.2,1981-03-30,365,True
538:CO:SNTL,Idarado,140200060201,1982,17.6,17.8,1982-04-02,365,True
538:CO:SNTL,Idarado,140200060201,1983,18.8,21.3,1983-04-15,365,True
538:CO:SNTL,Idarado,140200060201,1984,23.0,25.7,1984-04-11,366,True
538:CO:SNTL,Idarado,140200060201,1985,15.3,15.8,1985-04-02,365,True
538:CO:SNTL,Idarado,140200060201,1986,11.5,12.8,1986-04-03,365,True
538:CO:SNTL,Idarado,140200060201,1987,17.0,17.8,1987-04-12,365,True
538:CO:SNTL,Idarado,140200060201,1988,8.6,9.3,1988-04-05,366,True
538:CO:SNTL,Idarado,140200060201,1989,12.9,15.6,1989-03-07,365,True
538:CO:SNTL,Idarado,140200060201,1990,8.4,9.0,1990-03-18,365,True
538:CO:SNTL,Idarado,140200060201,1991,13.4,13.8,1991-04-03,365,True
538:CO:SNTL,Idarado,140200060201,1992,16.3,16.8,1992-03-28,366,True
538:CO:SNTL,Idarado,140200060201,1993,15.8,17.8,1993-04-07,365,True
